Seq_HBWBLv5,Scientific_name,Order,Family,Common_name,SISRecID,AvibaseID,Parasite,Mound,NestSite_ground,NestSite_tree,NestSite_nontree,NestSite_cliff_bank,NestSite_underground,NestSite_waterbody,NestSite_termite_ant,NestStr_scrape,NestStr_platform,NestStr_cup,NestStr_dome,NestStr_dome_tunnel,NestStr_primary_cavity,NestStr_second_cavity,NestAtt_basal,NestAtt_forked,NestAtt_lateral,NestAtt_pensile,Ref_site,Ref_str,Ref_att,Identifier,Retrieval_time
110,Ortalis vetula,Galliformes,Cracidae,Plain Chachalaca,22678305,AVIBASE-F4F49CCB,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,H,H,H,"Fang, Tsai, Chia",[2022 Nov~2022 Dec]
111,Ortalis cinereiceps,Galliformes,Cracidae,Grey-headed Chachalaca,22678308,AVIBASE-3760C5DC,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
112,Ortalis garrula,Galliformes,Cracidae,Chestnut-winged Chachalaca,22678312,AVIBASE-B679EB0C,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,L001,H,H,"Fang, Su, Tsai, Chia",[2023 Aug~2023 Sep] 
113,Ortalis ruficauda,Galliformes,Cracidae,Rufous-vented Chachalaca,22678315,AVIBASE-E6447877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
114,Ortalis erythroptera,Galliformes,Cracidae,Rufous-headed Chachalaca,22678318,AVIBASE-7B8E0E0F,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,O013,O013,O013,"Fang, Su, Tsai",[2019 May~2019 Nov]
115,Ortalis wagleri,Galliformes,Cracidae,Rufous-bellied Chachalaca,22678322,AVIBASE-1C856C25,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,H,N,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
116,Ortalis poliocephala,Galliformes,Cracidae,West Mexican Chachalaca,22678325,AVIBASE-98FC9EB9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su",[2019 May~2019 Nov]
117,Ortalis canicollis,Galliformes,Cracidae,Chaco Chachalaca,22678328,AVIBASE-497B576C,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
118,Ortalis leucogastra,Galliformes,Cracidae,White-bellied Chachalaca,22678331,AVIBASE-36D6CAB7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
119,Ortalis columbiana,Galliformes,Cracidae,Colombian Chachalaca,22728519,AVIBASE-1F58D15F,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
120,Ortalis guttata,Galliformes,Cracidae,Speckled Chachalaca,155238855,AVIBASE-3BA3E03E,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
121,Ortalis araucuan,Galliformes,Cracidae,East Brazilian Chachalaca,22731569,AVIBASE-7C8C422A,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
122,Ortalis squamata,Galliformes,Cracidae,Scaled Chachalaca,155246763,AVIBASE-407F8A84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
123,Ortalis motmot,Galliformes,Cracidae,Little Chachalaca,22678342,AVIBASE-EE30379C,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
124,Ortalis superciliaris,Galliformes,Cracidae,Buff-browed Chachalaca,22678348,AVIBASE-D2E6C1C1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
125,Nothocrax urumutum,Galliformes,Cracidae,Nocturnal Curassow,22678461,AVIBASE-B4CC6C9F,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
126,Crax rubra,Galliformes,Cracidae,Great Curassow,22678521,AVIBASE-BA8A14D2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
127,Crax alberti,Galliformes,Cracidae,Blue-billed Curassow,22678525,AVIBASE-9260D3DD,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
128,Crax daubentoni,Galliformes,Cracidae,Yellow-knobbed Curassow,22678530,AVIBASE-0A74C21D,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
129,Crax alector,Galliformes,Cracidae,Black Curassow,22678534,AVIBASE-16A1A2B1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Tsai",[2022 Nov~2022 Dec]
130,Crax fasciolata,Galliformes,Cracidae,Bare-faced Curassow,45092100,AVIBASE-CFC11273,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
131,Crax pinima,Galliformes,Cracidae,Belem Curassow,45092131,AVIBASE-E9BD3822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
132,Crax globulosa,Galliformes,Cracidae,Wattled Curassow,22678537,AVIBASE-E3180F5D,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
133,Crax blumenbachii,Galliformes,Cracidae,Red-billed Curassow,22678544,AVIBASE-CB3380D4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
134,Mitu tomentosum,Galliformes,Cracidae,Crestless Curassow,22678464,AVIBASE-5C20314D,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
135,Mitu mitu,Galliformes,Cracidae,Alagoas Curassow,22678486,AVIBASE-333D3213,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
136,Mitu tuberosum,Galliformes,Cracidae,Razor-billed Curassow,22678478,AVIBASE-303C9D79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
137,Mitu salvini,Galliformes,Cracidae,Salvin's Curassow,22678472,AVIBASE-D24A7EA3,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Fang, Su, Tsai",[2022 Nov~2022 Dec]
138,Pauxi unicornis,Galliformes,Cracidae,Horned Curassow,45090397,AVIBASE-FB925C9B,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
139,Pauxi koepckeae,Galliformes,Cracidae,Sira Curassow,45090459,AVIBASE-8F41C0ED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Fang, Su",[2019 May~2019 Nov]
140,Pauxi pauxi,Galliformes,Cracidae,Helmeted Curassow,22678497,AVIBASE-04689F34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Fang,[2016 Oct~2017 Nov]
141,Numida meleagris,Galliformes,Numididae,Helmeted Guineafowl,22679555,AVIBASE-1044B438,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
142,Agelastes meleagrides,Galliformes,Numididae,White-breasted Guineafowl,22679545,AVIBASE-E0EE1B89,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,H,N,H,"Su, Tsai",[2022 Nov~2022 Dec]
143,Agelastes niger,Galliformes,Numididae,Black Guineafowl,22679551,AVIBASE-38193321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Su, Tsai",[2022 Nov~2022 Dec]
144,Acryllium vulturinum,Galliformes,Numididae,Vulturine Guineafowl,22679572,AVIBASE-F7A3FA35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
145,Guttera plumifera,Galliformes,Numididae,Plumed Guineafowl,22679560,AVIBASE-374253A6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
146,Guttera verreauxi,Galliformes,Numididae,Western Crested Guineafowl,45479083,AVIBASE-9D29C252,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
147,Guttera pucherani,Galliformes,Numididae,Eastern Crested Guineafowl,22725212,AVIBASE-35D60F12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
148,Guttera edouardi,Galliformes,Numididae,Southern Crested Guineafowl,22725223,AVIBASE-34703319,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
149,Ptilopachus petrosus,Galliformes,Odontophoridae,Stone Partridge,22679110,AVIBASE-57B05159,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
150,Ptilopachus nahani,Galliformes,Odontophoridae,Nahan's Partridge,22678795,AVIBASE-07A42F4E,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
151,Philortyx fasciatus,Galliformes,Odontophoridae,Banded Quail,22679615,AVIBASE-4DE41E52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
152,Oreortyx pictus,Galliformes,Odontophoridae,Mountain Quail,22679591,AVIBASE-171E91FF,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,D2,H,"Su, Tsai",[2022 Nov~2022 Dec]
153,Colinus virginianus,Galliformes,Odontophoridae,Northern Bobwhite,22728956,AVIBASE-91CCBC71,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
154,Colinus nigrogularis,Galliformes,Odontophoridae,Black-throated Bobwhite,22679623,AVIBASE-2F9C259A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
155,Colinus leucopogon,Galliformes,Odontophoridae,Spot-bellied Bobwhite,45093155,AVIBASE-E1CB174C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,H,H,H,"Chia, Tsai",[2022 Nov~2022 Dec]
156,Colinus cristatus,Galliformes,Odontophoridae,Crested Bobwhite,45093141,AVIBASE-5C8A2A0C,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
157,Callipepla squamata,Galliformes,Odontophoridae,Scaled Quail,22679594,AVIBASE-C46EEE59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
158,Callipepla douglasii,Galliformes,Odontophoridae,Elegant Quail,22679597,AVIBASE-71FBF8D4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
159,Callipepla gambelii,Galliformes,Odontophoridae,Gambel's Quail,22679609,AVIBASE-C1ED9F86,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
160,Callipepla californica,Galliformes,Odontophoridae,California Quail,22679603,AVIBASE-F93AC929,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2018 Sep~2018 Dec]
161,Dendrortyx barbatus,Galliformes,Odontophoridae,Bearded Wood-partridge,22679576,AVIBASE-B2082233,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,L002,H,L002,"Chia, Tsai",[2023 Aug~2023 Sep] 
162,Dendrortyx macroura,Galliformes,Odontophoridae,Long-tailed Wood-partridge,22679581,AVIBASE-B6A6A4A0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,H,H,H,"Chia, Tsai",[2022 Nov~2022 Dec]
163,Dendrortyx leucophrys,Galliformes,Odontophoridae,Buffy-crowned Wood-partridge,22679586,AVIBASE-AF3E329B,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
164,Odontophorus gujanensis,Galliformes,Odontophoridae,Marbled Wood-quail,22679630,AVIBASE-B41E681C,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
165,Odontophorus capueira,Galliformes,Odontophoridae,Spot-winged Wood-quail,22679635,AVIBASE-46499ABF,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
166,Odontophorus melanotis,Galliformes,Odontophoridae,Black-eared Wood-quail,22679640,AVIBASE-DE957D9D,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
167,Odontophorus erythrops,Galliformes,Odontophoridae,Rufous-fronted Wood-quail,22679645,AVIBASE-DCE5A946,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,E,E,E,"Su, Tsai",[2019 May~2019 Nov]
168,Odontophorus atrifrons,Galliformes,Odontophoridae,Black-fronted Wood-quail,22679650,AVIBASE-C45218DF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
169,Odontophorus hyperythrus,Galliformes,Odontophoridae,Chestnut Wood-quail,22679655,AVIBASE-D8BFC2F1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
170,Odontophorus melanonotus,Galliformes,Odontophoridae,Dark-backed Wood-quail,22679663,AVIBASE-344EF5E2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
171,Odontophorus speciosus,Galliformes,Odontophoridae,Rufous-breasted Wood-quail,22679668,AVIBASE-F761F6C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
172,Odontophorus dialeucos,Galliformes,Odontophoridae,Tacarcuna Wood-quail,22679673,AVIBASE-0E67D7FC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
173,Odontophorus strophium,Galliformes,Odontophoridae,Gorgeted Wood-quail,22679678,AVIBASE-744EE96B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
174,Odontophorus columbianus,Galliformes,Odontophoridae,Venezuelan Wood-quail,22679683,AVIBASE-062EC06C,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Su, Tsai, Chia",[2023 Aug~2023 Sep]
175,Odontophorus leucolaemus,Galliformes,Odontophoridae,Black-breasted Wood-quail,22679688,AVIBASE-C874DFDD,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
176,Odontophorus balliviani,Galliformes,Odontophoridae,Stripe-faced Wood-quail,22679693,AVIBASE-80200CD9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
177,Odontophorus stellatus,Galliformes,Odontophoridae,Starred Wood-quail,22679698,AVIBASE-B2112708,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
178,Odontophorus guttatus,Galliformes,Odontophoridae,Spotted Wood-quail,22679703,AVIBASE-B0E77189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,D1,H,"Su, Tsai",[2019 May~2019 Nov]
179,Rhynchortyx cinctus,Galliformes,Odontophoridae,Tawny-faced Quail,22679720,AVIBASE-8A792FFC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
180,Dactylortyx thoracicus,Galliformes,Odontophoridae,Singing Quail,22679708,AVIBASE-CDF3BB98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
181,Cyrtonyx montezumae,Galliformes,Odontophoridae,Montezuma Quail,22728212,AVIBASE-C5B014E3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
182,Cyrtonyx sallei,Galliformes,Odontophoridae,Spot-breasted Quail,22724748,AVIBASE-B33696C5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
183,Cyrtonyx ocellatus,Galliformes,Odontophoridae,Ocellated Quail,22679717,AVIBASE-A5DA64FF,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Su, Tsai",[2022 Nov~2022 Dec]
184,Xenoperdix udzungwensis,Galliformes,Phasianidae,Udzungwa Forest-partridge,22678901,AVIBASE-58A666ED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
185,Rollulus rouloul,Galliformes,Phasianidae,Crested Partridge,22679106,AVIBASE-90324456,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
186,Arborophila torqueola,Galliformes,Phasianidae,Hill Partridge,22679017,AVIBASE-E74469BF,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
187,Arborophila rufogularis,Galliformes,Phasianidae,Rufous-throated Partridge,22679020,AVIBASE-5CEEFC64,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang, Tsai",[2022 Nov~2022 Dec]
188,Arborophila atrogularis,Galliformes,Phasianidae,White-cheeked Partridge,22679023,AVIBASE-65723342,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
189,Arborophila crudigularis,Galliformes,Phasianidae,Taiwan Partridge,22679026,AVIBASE-CBDF02F0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
190,Arborophila mandellii,Galliformes,Phasianidae,Chestnut-breasted Partridge,22679029,AVIBASE-768C2230,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
191,Arborophila brunneopectus,Galliformes,Phasianidae,Bar-backed Partridge,22679032,AVIBASE-B05BB149,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
192,Arborophila rufipectus,Galliformes,Phasianidae,Sichuan Partridge,22679035,AVIBASE-53A3FEBE,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
193,Arborophila gingica,Galliformes,Phasianidae,Collared Partridge,22679050,AVIBASE-B4C3A84F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,"Su, Tsai",[2023 Aug~2023 Sep]
194,Arborophila davidi,Galliformes,Phasianidae,Orange-necked Partridge,22679054,AVIBASE-C033F5EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
195,Arborophila cambodiana,Galliformes,Phasianidae,Chestnut-headed Partridge,22679057,AVIBASE-A60EA370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
196,Arborophila campbelli,Galliformes,Phasianidae,Malay Partridge,22734742,AVIBASE-D24B3E57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
197,Arborophila rolli,Galliformes,Phasianidae,Tan-breasted Partridge,22732183,AVIBASE-D196AECF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
198,Arborophila sumatrana,Galliformes,Phasianidae,Sumatran Partridge,22729814,AVIBASE-0AB49545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
199,Arborophila orientalis,Galliformes,Phasianidae,White-faced Partridge,22679038,AVIBASE-DAF52CD6,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,N,H,N,"Su, Tsai",[2022 Nov~2022 Dec]
200,Arborophila javanica,Galliformes,Phasianidae,Chestnut-bellied Partridge,22679044,AVIBASE-D0F51293,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,N,H,N,"Su, Tsai",[2022 Nov~2022 Dec]
201,Arborophila rubrirostris,Galliformes,Phasianidae,Red-billed Partridge,22679060,AVIBASE-D8FA684D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
202,Arborophila hyperythra,Galliformes,Phasianidae,Bornean Partridge,22679047,AVIBASE-69E98505,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,H,H,H,Chia,[2020 July~2021 Jan]
203,Arborophila ardens,Galliformes,Phasianidae,Hainan Partridge,22679063,AVIBASE-629D76CA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,H,H,L003,"Su, Tsai, Chia",[2023 Aug~2023 Sep] 
204,Arborophila chloropus,Galliformes,Phasianidae,Green-legged Partridge,22731882,AVIBASE-139AE3CD,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
205,Arborophila tonkinensis,Galliformes,Phasianidae,Tonkin Partridge,22727383,AVIBASE-C14B276F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
206,Arborophila charltonii,Galliformes,Phasianidae,Chestnut-necklaced Partridge,22727395,AVIBASE-E9C99FD7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
207,Arborophila graydoni,Galliformes,Phasianidae,Sabah Partridge,22727389,AVIBASE-5DE04CDE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
208,Rhizothera longirostris,Galliformes,Phasianidae,Long-billed Partridge,22728238,AVIBASE-826B36EC,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
209,Rhizothera dulitensis,Galliformes,Phasianidae,Dulit Partridge,22728242,AVIBASE-1F5998BC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
210,Melanoperdix niger,Galliformes,Phasianidae,Black Partridge,22678934,AVIBASE-7B454390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,N,Su,[2019 May~2019 Nov]
211,Haematortyx sanguiniceps,Galliformes,Phasianidae,Crimson-headed Partridge,22679103,AVIBASE-53F470C0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H,N,N,"Su, Tsai",[2022 Nov~2022 Dec]
212,Caloperdix oculeus,Galliformes,Phasianidae,Ferruginous Partridge,22679094,AVIBASE-E0593077,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,N,H,N,"Su, Tsai",[2022 Nov~2022 Dec]
213,Galloperdix spadicea,Galliformes,Phasianidae,Red Spurfowl,22679131,AVIBASE-730665C1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
214,Galloperdix lunulata,Galliformes,Phasianidae,Painted Spurfowl,22679134,AVIBASE-3A5DB01C,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 Jan~2019 Apr]
215,Galloperdix bicalcarata,Galliformes,Phasianidae,Sri Lanka Spurfowl,22679137,AVIBASE-1C615F42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,Su,[2019 May~2019 Nov]
216,Afropavo congensis,Galliformes,Phasianidae,Congo Peafowl,22679430,AVIBASE-E9125492,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Su, Tsai",[2022 Nov~2022 Dec]
217,Pavo cristatus,Galliformes,Phasianidae,Indian Peafowl,22679435,AVIBASE-A8C34DC9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,H,H,H,"Tsao, Fang",[2018 Sep~2018 Dec]
