"","Enclosed","Dome","Cavity","Open","Egg","Ground","Cooperative","Clutch","Migration","pred","tmean","dtr","hurs","rsds","vpd","precp","wind","Order"
"Ploceus_alienus",1,1,0,0,0.951657875711446,0,0,1.088140989,1,147,17.2901353743018,8.73276870541456,63.1170192625464,18.3466994401885,735.976647056021,213.18364263395,1.82155175848705,"Passeriformes"
"Ploceus_angolensis",1,1,0,0,0.924258901523332,0,0,0.693147181,1,118.073926073926,20.6471517660044,11.1901321716004,55.8109878479065,20.6024089683662,1085.50289481027,96.1610902296556,2.31876028131891,"Passeriformes"
"Ploceus_aurantius",1,1,0,0,0.797507195884188,0,0,1.088140989,1,117.738095238095,24.4885791142782,6.49861912500291,64.5299137660435,17.7953854061308,1095.91599092029,141.987631389073,2.11033565941311,"Passeriformes"
"Ploceus_badius",1,1,0,0,1.0952733874026,0,0,0.916290732,1,72.9820801124385,28.4194773890481,11.5063782837386,48.278645772123,21.5195263643459,2056.5484262709,55.3067938509075,3.10114601021993,"Passeriformes"
"Ploceus_baglafecht",1,1,0,0,1.00795792039998,0,0,1.088140989,1,102.454679439941,19.6422438295899,10.3365801730633,57.1835329528524,20.0548240479601,1009.72657682924,110.521838458508,2.24558870166035,"Passeriformes"
"Ploceus_bannermani",1,1,0,0,0.991251469662741,0,0,1.088140989,1,146.959183673469,18.2566411154611,9.17694109313342,64.1882469021544,16.8977649455168,770.299896863042,292.255715195014,1.56404523825159,"Passeriformes"
"Ploceus_benghalensis",1,1,0,0,0.8754687373539,0,0,1.252762968,1,80.9260171028764,28.8873162631638,12.2933610692238,50.0594019127436,22.2278005340983,2045.39099334614,77.8965569657345,3.05006000557907,"Passeriformes"
"Ploceus_bertrandi",1,1,0,0,0.85015092936961,0,0,1.088140989,1,116.111821086262,19.0441830506086,9.0299498717498,62.2463685707035,19.724156043527,845.986991711699,98.0582290787539,2.80426423230999,"Passeriformes"
"Ploceus_bicolor",1,1,0,0,1.02604159583327,0,0,1.088140989,1,120.488315799274,22.6529764466729,9.256459831914,60.9704266569377,19.1032249161056,1087.45817077938,114.327207848364,1.98760288461561,"Passeriformes"
"Ploceus_bojeri",1,1,0,0,0.828551817566148,0,0,1.088140989,1,79.9070364663585,27.016366921392,9.13157437113413,57.5068008097613,20.729547461425,1526.66540107276,46.8143593715164,3.40013730011662,"Passeriformes"
"Ploceus_burnieri",1,1,0,0,0.603544509793998,0,0,1.088140989,1,102,25.1771348317464,9.44633801778158,58.2299715677897,18.9766400655111,1344.59932454427,110.35191599528,1.89330240090688,"Passeriformes"
"Ploceus_capensis",1,1,0,0,1.30562645805244,0,0,1.088140989,1,82.0106870229008,18.1510672824073,12.8073633873432,54.6479820270878,23.0505949772648,963.06923747366,58.0082152019222,3.56116781360118,"Passeriformes"
"Ploceus_castaneiceps",1,1,0,0,0.966983846189673,0,0,1.088140989,1,140.225609756098,22.1526735236005,10.0408363923794,59.125901152448,19.7159960676984,1105.82928317931,62.5470089447208,2.79540350306325,"Passeriformes"
"Ploceus_castanops",1,1,0,0,0.845868267577609,0,0,1.088140989,1,124.27688172043,21.6763785833954,8.36098535727429,60.7689368647914,19.7078790177581,1026.27105819538,107.909135023753,2.01049753703097,"Passeriformes"
"Ploceus_cucullatus",1,1,0,0,1.11185751541813,0,0,1.098612289,1,115.549341599631,24.3254078200113,9.9207615309968,58.081462198557,19.5539012830086,1312.27826472611,105.197314092654,2.11311561741639,"Passeriformes"
"Ploceus_dichrocephalus",1,1,0,0,0.627857237442245,0,0,1.088140989,1,71.9834437086093,26.4522778635257,9.23122648003349,55.8344879066181,20.2942530019394,1548.26247138219,45.141737761087,3.14598839521145,"Passeriformes"
"Ploceus_dorsomaculatus",1,1,0,0,0.884437554088882,0,0,1.088140989,1,148.944134078212,19.857695574201,9.04985163065308,65.027686412108,18.5285890142345,815.307604230316,231.73922799819,1.11106431617417,"Passeriformes"
"Ploceus_galbula",1,1,0,0,0.76080582903376,0,0,1.088140989,1,66.1403336604514,25.2242103153637,11.2143153219625,51.0228027089187,21.2419674563572,1646.79248832725,42.613140957676,3.07757387934536,"Passeriformes"
"Ploceus_golandi",1,1,0,0,0.797722159264391,0,0,1.088140989,1,121.4,26.0458953857422,5.97121620178223,64.0951309204102,20.6409442901611,1209.51115722656,73.2878631591797,2.77808165550232,"Passeriformes"
"Ploceus_heuglini",1,1,0,0,0.854415328156068,0,0,1.088140989,1,129.552079630288,24.0549634702257,9.8476746261141,56.9107789515262,20.2078108070501,1316.64589424554,124.023928152383,1.98152170130845,"Passeriformes"
"Ploceus_hypoxanthus",1,1,0,0,0.631585188893382,0,0,1.098612289,1,85.0392109108622,27.202198669612,8.50038270838831,60.6066900375002,18.2825820261365,1427.53235862201,143.141127447471,2.68494562795263,"Passeriformes"
"Ploceus_insignis",1,1,0,0,1.02245092770255,0,0,1.088140989,1,137.817346938776,19.2984582881538,9.33754131550692,61.5214456480377,19.2616668866605,884.884503173828,173.042611850038,1.81469944770239,"Passeriformes"
"Ploceus_intermedius",1,1,0,0,0.89199803930511,0,0,1.088140989,1,105.539334890088,23.0327721431251,10.9337134636309,54.2023791815823,20.8386854300558,1318.25314298208,59.2282642553076,2.915198530138,"Passeriformes"
"Ploceus_jacksoni",1,1,0,0,0.858661619037519,0,0,1.088140989,1,123.05429969704,22.4420251548499,9.8991881765927,57.734124210547,20.696629983177,1166.83730966021,85.3122455963192,2.43943141654665,"Passeriformes"
"Ploceus_katangae",1,1,0,0,0.867100487683383,0,0,1.088140989,1,105.837168141593,23.8825144354221,9.70117253624232,56.6334800011288,20.3629127088901,1299.70063698017,101.932580200128,2.26302775339743,"Passeriformes"
"Ploceus_luteolus",1,1,0,0,0.53062825106217,0,0,1.088140989,1,94.7238893085216,27.2241927825479,11.5650987389045,49.1636245029195,21.4550861148301,1896.08165910026,67.1454224297857,2.90688731834013,"Passeriformes"
"Ploceus_manyar",1,1,0,0,0.841567185678219,0,0,0.916290732,1,80.3301790653661,28.1675102789051,11.5281613849683,51.4250118749691,21.452579851586,1928.9442169653,78.2337181243729,2.97840552463475,"Passeriformes"
"Ploceus_megarhynchus",1,1,0,0,0.936093359170335,0,0,1.098612289,1,100.403846153846,27.1902524141165,11.1607803669605,54.02239550077,20.5053551170852,1698.64049588717,156.346122385381,2.65136175692736,"Passeriformes"
"Ploceus_melanocephalus",1,1,0,0,0.741937344729377,0,0,1.088140989,1,116.772954167297,26.592131720136,10.4962415669224,53.2548514668943,20.5173757338448,1690.23904382477,89.8457388285699,2.40852081316752,"Passeriformes"
"Ploceus_melanogaster",1,1,0,0,1.00795792039998,0,0,1.088140989,1,137.805555555556,18.1275439209408,9.2663234922621,61.5233343548245,19.0589855158771,820.801170236093,182.042997275458,1.8197769081151,"Passeriformes"
"Ploceus_nelicourvi",1,1,0,0,0.928219302739429,0,0,1.098612289,1,42.2918552036199,20.2546238467704,7.25904126188874,68.5614783343147,17.3838778070735,762.893534802743,217.987303694988,2.20286526851255,"Passeriformes"
"Ploceus_nicolli",1,1,0,0,0.919609966315612,0,0,1.088140989,1,127.076923076923,18.613861426329,8.2297603900616,65.8971508710812,19.307293280577,748.915719839243,127.964752784142,2.09267470622674,"Passeriformes"
"Ploceus_nigerrimus",1,1,0,0,1.21491274436427,0,0,1.088140989,1,133.876297622246,24.7725134471207,7.95583143228628,65.7009240533958,17.2982817422416,1081.40817796694,160.074336904296,1.61674554842743,"Passeriformes"
"Ploceus_nigricollis",1,1,0,0,0.879626747502564,0,0,1.088140989,1,129.544009014125,25.253098262939,8.94966792594646,61.9571881425788,18.3618845028135,1250.58937314715,128.784461220587,1.88149259813705,"Passeriformes"
"Ploceus_nigrimentus",1,1,0,0,0.884437554088882,0,0,1.088140989,1,127.345454545455,21.6603313446045,10.8855880390514,59.940683815696,19.8533020019531,1033.26205277876,137.935848999023,1.76282222054221,"Passeriformes"
"Ploceus_ocularis",1,1,0,0,0.902191807494653,0,0,1.088140989,1,121.052471454327,22.2626825735474,10.0280624649559,58.0105400993847,19.7718324957129,1147.74208460634,96.8893919233412,2.31906619033543,"Passeriformes"
"Ploceus_olivaceiceps",1,1,0,0,0.715383055889894,0,0,1.088140989,1,115.723150357995,22.299905719317,9.54443725367435,57.8643773002291,19.6784783502183,1154.25382550102,86.3696463257904,2.38660658648209,"Passeriformes"
"Ploceus_pelzelni",1,1,0,0,0.536493370514568,0,0,1.088140989,1,130.008911521324,23.4279946293417,8.12085755706567,62.9467920092496,18.5783870718471,1073.37227841221,129.214449520908,1.80353264345274,"Passeriformes"
"Ploceus_philippinus",1,1,0,0,0.858661619037519,0,0,1.252762968,1,94.0880871064823,26.5317416151597,10.0761828053466,56.7005326549004,19.6803338892164,1577.88278020284,133.184863211385,2.56459497126062,"Passeriformes"
"Ploceus_preussi",1,1,0,0,1.00356991813301,0,0,1.088140989,1,148.249128919861,20.0336457146169,8.87138508587349,65.8919338532026,18.0786066736494,805.066358612805,221.235245462079,1.14896311047601,"Passeriformes"
"Ploceus_reichardi",1,1,0,0,0.867100487683383,0,0,1.088140989,1,112.562790697674,22.1100925711698,9.48171383613764,55.8428713244061,20.8442418652912,1192.27122973065,84.7770742017169,2.37753893220147,"Passeriformes"
"Ploceus_rubiginosus",1,1,0,0,1.06471073699243,0,0,1.088140989,1,96.6622574955908,24.183149444293,11.8573183259286,50.3375768016746,22.0403934500625,1521.85528001107,37.2518836979408,3.21884153049214,"Passeriformes"
"Ploceus_ruweti",1,1,0,0,0.884437554088882,0,0,1.088140989,1,98.75,25.2447611490885,7.24124638239543,57.963752746582,20.2708474795024,1361.49723307292,108.838414510091,2.22797347108523,"Passeriformes"
"Ploceus_sakalava",1,1,0,0,0.800639686759955,0,0,1.252762968,1,31.4213438735178,25.2603590471471,9.71246367895556,58.1365245351678,21.4916517536631,1346.50782803622,96.7375638471762,2.76858940586271,"Passeriformes"
"Ploceus_sanctithomae",1,1,0,0,0.749745044209877,0,0,1.088140989,1,7.71428571428571,24.3640801565988,1.28188514709473,71.6369781494141,18.2256183624268,878.051156180246,122.544991629464,1.37334251403809,"Passeriformes"
"Ploceus_spekei",1,1,0,0,1.09861228866811,0,0,1.088140989,1,85.0154125113327,22.4735761657155,10.2349166347023,55.1862805730521,20.7087277328547,1263.87699488954,47.9116198037391,3.45950444257486,"Passeriformes"
"Ploceus_subaureus",1,1,0,0,1.03673688495002,0,0,1.088140989,1,105.482698961938,23.2333022104415,8.79281428528492,59.8229803857506,19.4681407539077,1158.56819073634,87.3840083184952,2.77509559804387,"Passeriformes"
"Ploceus_subpersonatus",1,1,0,0,0.884437554088882,0,0,1.088140989,1,137.757575757576,25.0713887185761,4.52491770657626,68.8959947528261,15.5855342229207,990.948399399266,189.040686220111,1.52616899266387,"Passeriformes"
"Ploceus_superciliosus",1,1,0,0,0.730294862333085,0,0,1.088140989,1,129.20623970346,24.6342584574242,9.05390528772376,61.5462023878019,18.5686588316812,1220.1566678319,129.190966641883,1.75831107368702,"Passeriformes"
"Ploceus_taeniopterus",1,1,0,0,0.78845736036427,0,0,1.088140989,1,109.964809384164,25.0009882191409,10.1515279669216,53.7563827827879,20.7303679234122,1510.02463565055,93.4112683293407,2.22600970502473,"Passeriformes"
"Ploceus_temporalis",1,1,0,0,1.30562645805244,0,0,1.098612289,1,90.8181818181818,20.9295139421116,11.6717328429222,56.1290232484991,20.2417147484693,1091.58389247548,102.872330145402,1.95585578680038,"Passeriformes"
"Ploceus_tricolor",1,1,0,0,1.13783300182139,0,0,1.088140989,1,142.906596731894,24.3602177885624,7.50003092755996,67.3909246472791,16.5692608260762,999.962381824265,164.384390049315,1.48108900261305,"Passeriformes"
"Ploceus_velatus",1,1,0,0,0.867100487683383,0,0,1.088140989,1,98.7482424677188,21.8189580089564,12.7901278655532,50.2619703139602,22.4543475690155,1328.7253237972,45.7609605481028,3.17671474624569,"Passeriformes"
"Ploceus_vitellinus",1,1,0,0,0.76080582903376,0,0,1.088140989,1,94.7647670232723,27.0716135510686,11.4956182490158,49.3573860556638,21.4922131381871,1872.25154170788,61.2152828455654,3.05627644742465,"Passeriformes"
"Ploceus_weynsi",1,1,0,0,0.946678135973062,0,0,1.088140989,2,139.647260273973,21.4573563614937,8.17866488352214,63.0909547152585,18.8985446119962,945.996771407454,107.173585917852,1.95983811906756,"Passeriformes"
"Ploceus_xanthops",1,1,0,0,1.22671229129543,0,0,1.088140989,1,115.858237961563,19.8726476123796,10.5541541862117,57.3643491345898,20.3414979412447,1002.7528154591,96.6004833282392,2.51723678470224,"Passeriformes"
"Ploceus_xanthopterus",1,1,0,0,0.86288995514704,0,0,1.088140989,1,96.8582677165354,22.6999987560933,9.98664509405301,56.5408148878203,20.1294432925427,1221.15139902671,88.0155995436541,3.01910347051508,"Passeriformes"
"Pluvialis_apricaria",0,0,0,1,3.49650756146648,1,0,1.386294361,3,22.5379492410152,-1.97194243305892,6.50121238636915,65.8433057902105,14.4861828147768,245.279551328376,58.8820008555807,4.36458801494375,"Charadriiformes"
